scenario,run_id,category,outcome,mean_pos_error,rmse_pos,max_pos_error,mean_yaw_error,path_length,duration,path_efficiency,mean_velocity,smoothness,amcl_uncertainty,max_amcl_uncertainty,anomaly_count,anomalies
small-dataset-maps-door-size-0-5-1s2-3,0,door-width,failure,0.02090181976793677,0.024271923639794378,0.06976028098596584,0.022774812982310925,0.45504185292949095,12.708,0.7148382911088864,0.03581046266106768,0.6485165620730938,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-3,1,door-width,incomplete,0.016239140472020897,0.01835989348945421,0.04156781164413659,0.04926096779341555,0.4091926108818146,12.851999999999999,0.8108544638056521,0.03186805912520932,0.5158530479508909,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-door-size-0-5-1s2-3,2,door-width,failure,0.011725332967104011,0.013175992184993105,0.02633766307605573,0.029164349521980413,0.4611144127557781,12.636,0.6903672077272387,0.036539102238205064,0.5035513526184858,0.14142135623730948,0.1414213562373095,2,"goal_failure,ml_anomaly"
small-dataset-maps-door-size-0-5-1s2-4,0,door-width,failure,0.01722700751202569,0.018566992848908986,0.04231746805058194,0.039439163265554335,0.4857081267576333,12.999,0.6493817657375727,0.03738205146377937,0.5055610548639881,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-4,1,door-width,failure,0.03326069742881549,0.03470568326619618,0.04396379450744331,0.0471572428013592,0.43191936030123323,11.735999999999999,0.7399086875793474,0.03685798756489016,0.6311168949377085,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-4,2,door-width,failure,0.02960083313943059,0.030304843110003945,0.035401063215018264,0.04428488241589391,0.43590034672706013,12.095999999999998,0.7620221347559035,0.03605883285039267,0.4460268588530439,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-5,0,door-width,success,0.05013253199007951,0.05703705658333795,0.15656434866722582,0.025752616020573257,22.383176411909293,133.956,0.9670041416119539,0.16726146169745307,0.5007721501574152,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-door-size-0-5-1s2-5,1,door-width,failure,0.04292907383880467,0.04554336014672387,0.13439488257246923,0.0232240373888955,15.46871059470428,187.344,0.9532884035296967,0.08267483685192792,0.38630802473571524,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-door-size-0-5-1s2-5,2,door-width,success,0.06062970927109816,0.06877487068445656,0.20257862090542508,0.03686474700650584,20.829124118505657,124.23599999999999,0.9643309432819146,0.1678679914565922,0.46137304548914065,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-door-size-0-5-1s2-6,0,door-width,failure,0.16984102505574383,0.1912259391193318,0.27055194080440187,0.04993903336002937,4.394992036946698,34.056,0.9848936933919302,0.12916471633668175,0.574185999484239,0.14142135623730948,0.1414213562373095,2,"goal_failure,ml_anomaly"
small-dataset-maps-door-size-0-5-1s2-6,1,door-width,failure,0.12809096910748533,0.1542356363745692,0.2339521966519913,0.040183770199688634,4.038438015581443,28.692,0.9612160666375457,0.14087817400832078,0.6331243952160046,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-6,2,door-width,failure,0.10932715396630739,0.12287870128913657,0.19559009757465612,0.037503990805606534,4.780995593041849,37.512,0.9334766417210072,0.127627401761425,0.6264258676895922,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-7,0,door-width,failure,0.013480374435363051,0.01619238114253474,0.03276514234108477,0.042226377556037954,0.6057889408363557,15.840000000000002,0.8065944430409513,0.038273164864389225,0.519973881310736,0.14142135623730953,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-7,1,door-width,failure,0.028915325873090692,0.029961035083487114,0.04530716556226105,0.047230762338996174,0.41394382724417755,11.771999999999998,0.761087144969675,0.03522050988084118,0.5781473694599991,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-7,2,door-width,failure,0.03900387704946631,0.040270421779230216,0.04472379877929807,0.04063251345159843,0.4229162684742215,11.556000000000001,0.7590491649887169,0.03658581530677975,0.627705454446132,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-door-size-0-5-1s2-8,0,door-width,failure,0.07421564253336575,0.080543981713252,0.221571887748008,0.029949154432660895,18.88844856047777,171.144,0.9625010660920251,0.11051453299399867,0.3997457602772949,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-door-size-0-5-1s2-8,1,door-width,success,0.06854194717075605,0.0738866415653612,0.19948453145774536,0.020399022825452102,23.767877892631205,191.052,0.9755373847795846,0.1245388150071813,0.3766822435168488,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-door-size-0-5-1s2-8,2,door-width,success,0.07873273064162714,0.0855480069167965,0.20725857889471527,0.017991163569442043,24.54081855377756,169.92000000000002,0.9840689290399746,0.14459952123026681,0.35829116271102324,0.14142135623730945,0.1414213562373095,1,stuck
small-dataset-maps-door-size-0-5-1s2-9,0,door-width,success,0.06860631446747192,0.08172899672937373,0.18103037990864657,0.03051565658359918,27.369362608617195,135.792,0.9904956730542909,0.20184195215887082,0.5153626745621138,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-door-size-0-5-1s2-9,1,door-width,success,0.054052710367737254,0.06615001410432773,0.1678557723754333,0.026155385947903412,27.244331827320224,137.088,0.9900865454429362,0.19895239351631577,0.4875845739736545,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-door-size-0-5-1s2-9,2,door-width,success,0.049682361553101226,0.061415943164368506,0.1692643842932092,0.018656551870311913,27.123654828550876,142.308,0.990630121956862,0.190841542143792,0.5182806441235637,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2f1-1,0,hallway-window,failure,0.03388817782214642,0.03675981020007925,0.05862870485933461,0.03741111262808849,0.48890104286781844,12.096,0.6648146764028667,0.040437156611021256,0.515128318356473,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-1,1,hallway-window,failure,0.015206942723584986,0.016173653435740586,0.04332843198867403,0.03411362745386077,0.4608254507968368,13.176,0.7183457444426944,0.03498744871388739,0.562960156054577,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f1-1,2,hallway-window,failure,0.02428550335903295,0.026324585885544753,0.055270333488284376,0.04942969955596535,0.45679499143746605,12.924000000000001,0.7116329364045797,0.035353088190192596,0.4868724492769985,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-2,0,hallway-window,failure,0.05729365677909092,0.05962453217051886,0.06804342343160356,0.04683265890466809,0.47766568061037207,13.392000000000001,0.6705153769137373,0.03565612564690115,0.4934609921087594,0.14142135623730948,0.1414213562373095,2,"goal_failure,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f1-2,1,hallway-window,failure,0.012551083987336351,0.01353404851167834,0.0420918092711041,0.03524495756864921,0.41184585584064304,12.203999999999997,0.7935265302570681,0.033788581987574715,0.5128259731911817,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-2,2,hallway-window,failure,0.022431631770544826,0.02416957075982378,0.05049243703716709,0.05327394798239421,0.42090180815123157,13.178999999999998,0.7748006495962657,0.03198712662427551,0.5844094127887174,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-3,0,hallway-window,failure,0.0264361147545611,0.02869959795320992,0.06201826472801986,0.04578482730781235,0.46985390658992304,13.14,0.6792248440118561,0.03592839936429009,0.5968563254713121,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-3,1,hallway-window,failure,0.026062955846233846,0.02796933224160496,0.04653996748051614,0.04204105407021657,0.42537930448501327,12.996,0.7413858681788917,0.032759879605480664,0.5036926700650769,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f1-3,2,hallway-window,failure,0.02004275050956744,0.020798792874456587,0.029343612348657032,0.0452064902036353,0.4216807338372517,11.772,0.7726014992911773,0.03583070818449027,0.6522815419209739,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-4,0,hallway-window,failure,0.08489919248732877,0.09556274000790071,0.22702814162698579,0.01991869205549275,9.708152355779271,48.42,0.962055476787437,0.20064687219326652,0.5281337045723933,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-4,1,hallway-window,failure,0.07942900795075926,0.09134867702586538,0.24262633077424253,0.021042476487886846,9.291689539544793,44.28,0.9537831939469327,0.20995442026325842,0.5497905408845934,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f1-4,2,hallway-window,failure,0.09134311552885965,0.10428866008344193,0.2501137133530515,0.024413799804669303,8.60851374124657,40.608000000000004,0.9545552546703246,0.21222452445619847,0.5950584193119928,0.14142135623730945,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-5,0,hallway-window,failure,0.03342495889560898,0.03550865359597916,0.06483603054790585,0.02635324043753348,0.42537797221596496,11.844,0.7687963429554115,0.03598748342649507,0.5677638354142042,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f1-5,1,hallway-window,failure,0.013593371178113423,0.014596702610444417,0.038086137832518525,0.029672654717385595,0.4276836288818172,13.32,0.7475393496765866,0.03215186371167856,0.6009116255469806,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f1-5,2,hallway-window,failure,0.02846361993823698,0.029748541421722566,0.0341993489938421,0.034755484049092254,0.4119076409080199,12.096,0.7815669969689217,0.03409896616461211,0.5714701293703398,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f2-1,0,hallway-window,failure,0.04792314329006383,0.05418256478356548,0.09998306739888554,0.03322744117493761,3.230179392692915,21.996,0.9569762967652161,0.14706310544710327,0.5626742029267691,0.14142135623730953,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f2-1,1,hallway-window,failure,0.05674587499243232,0.06312965034019467,0.11254054427640318,0.03262571041840311,3.9228258825543745,25.236,0.9639392808338538,0.15553411633064212,0.5368310906073145,0.1414213562373095,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f2-1,2,hallway-window,failure,0.08606569377451051,0.09670474107756254,0.16358795310414626,0.03008100037740254,4.0728191926474056,24.584999999999997,0.9592654935327292,0.1658760448050598,0.5232327072290621,0.1414213562373095,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f2-2,0,hallway-window,failure,0.0501202108320758,0.05362204369566082,0.06980230180954479,0.037076332747071825,2.4468357429321594,20.124000000000002,0.9391418744510884,0.12171896426611291,0.6506621472158298,0.1414213562373095,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f2-2,1,hallway-window,failure,0.04228873371597319,0.04603907525233842,0.06724364353838191,0.0395962358622035,2.673373598770079,23.394,0.9263624358876138,0.11454535195482764,0.5064319315708835,0.14142135623730953,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f2-2,2,hallway-window,failure,0.060485490174439036,0.0696941220860854,0.12859634223273814,0.029312792861662912,2.554976883225021,23.546999999999997,0.9509985372787885,0.10859464510910713,0.608097277605886,0.14142135623730953,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f3-1,0,hallway-window,success,0.15235248370851606,0.22988135492766634,0.8233497857221289,0.026766378665043278,49.34646193339027,182.376,0.9669674394266305,0.27084574995113436,0.46335428927729777,0.14142135623730945,0.1414213562373095,2,"stuck,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-1,1,hallway-window,success,0.1617362399630461,0.251436903475635,0.9418644378794304,0.022644683064700716,46.69053071751522,163.509,0.9874577193131397,0.28619113823507236,0.4599868900577224,0.14142135623730945,0.1414213562373095,3,"position_error_spike,stuck,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-1,2,hallway-window,success,0.1506703876340562,0.22018745169192208,0.8103030224526714,0.02723378874928866,45.908397867773935,145.656,0.9895036141610749,0.31562265769968634,0.5077963609308551,0.14142135623730945,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-2,0,hallway-window,success,0.1771871483765334,0.22840767929265413,0.7470220008504861,0.024411331572767685,46.16904309096194,144.318,1.0061460569219416,0.32032647866033226,0.43466587492111614,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-2,1,hallway-window,success,0.1354237259081713,0.18344598196564632,0.69738760804071,0.025482454813317134,46.363776522930834,160.524,0.9952062745099588,0.28933725883416994,0.4629237877734463,0.14142135623730945,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-2,2,hallway-window,success,0.18329875109685248,0.2728142312167413,0.9881723521709388,0.025698924000361566,46.906436084650664,146.988,1.0032830896909282,0.3195154417407238,0.479182437029643,0.14142135623730945,0.1414213562373095,2,"position_error_spike,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-3,0,hallway-window,success,0.11017224995461483,0.15362800090726114,0.6760448803808898,0.029209875482389357,47.239147523717705,165.132,0.9864378383120722,0.28655367846935464,0.5161262253826168,0.14142135623730948,0.1414213562373095,2,"stuck,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-3,1,hallway-window,success,0.15790089273958188,0.22663768312521634,0.7663869867633819,0.023404225880501176,44.643733586732,128.808,1.0109795641178954,0.34805990428855726,0.6140851116411895,0.14142135623730945,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-3,2,hallway-window,success,0.13063926921544278,0.17784200692524868,0.6418708945423905,0.023983578975213516,46.24905426724282,127.51199999999999,0.9924130199277329,0.36329895830704256,0.6026125369515425,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-4,0,hallway-window,failure,0.018230948231456066,0.02150818263901691,0.04925238365750766,0.030146681678301035,0.4434654707993724,11.484000000000002,0.7087990944418419,0.03864186959785381,0.5902076069680897,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f3-4,1,hallway-window,failure,0.027601733493604563,0.028765312317328866,0.0602398783268839,0.03563825268697129,0.4317596204305124,11.883000000000001,0.7436827945624636,0.036412594725824275,0.6381845088523526,0.1414213562373095,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f3-4,2,hallway-window,failure,0.03133052516605287,0.0329649164009344,0.05854291863169255,0.057574257376273426,0.4590654938571636,13.104000000000001,0.7101078612009231,0.03509634217768071,0.6115628800760042,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f3-5,0,hallway-window,success,0.22476666661418862,0.2985501552885881,0.7960113883029506,0.026595533769606765,33.23816492395683,78.11999999999999,1.009200424175327,0.4261012696697665,0.549892983915036,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-5,1,hallway-window,success,0.2612107099732865,0.34820878735565214,0.9686498517838883,0.03260421026915656,33.78870764423852,78.44399999999999,0.9945905660420366,0.4311700823447735,0.5612946295670264,0.14142135623730948,0.1414213562373095,2,"position_error_spike,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-5,2,hallway-window,success,0.15164383671745768,0.17996768045304218,0.43044409615135804,0.028630101181369067,32.829207244192936,78.447,1.006652827888674,0.4191127335210407,0.5516204956359692,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-6,0,hallway-window,success,0.21056033263320473,0.2511585723903635,0.6271025580771241,0.040749927758140445,33.22491413369523,77.112,1.007896642020008,0.431605510574431,0.5365615513575576,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f3-6,1,hallway-window,failure,0.31958520064958246,0.42154440279716804,0.9908102184694492,0.03279380732925653,30.73188210321221,69.47999999999999,0.9856959015007491,0.44340889682516826,0.6406463706125727,0.14142135623730948,0.1414213562373095,3,"goal_failure,position_error_spike,ml_anomaly"
small-dataset-maps-hallway-window-0-2-2f3-6,2,hallway-window,success,0.1901180132789343,0.23677137507125248,0.5992067314358653,0.03245442747847342,33.39734993192191,76.464,0.9961832479106184,0.43765976074090784,0.5494931979447992,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f4-1,0,hallway-window,failure,0.03763233587819509,0.043594777920796426,0.12315366974158505,0.02179262098549932,22.79158832709152,216.144,0.9750885211625162,0.10561649467805333,0.3578129748836383,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f4-1,1,hallway-window,success,0.1054284920246389,0.14350420022624474,0.47135385721330736,0.022037721272720526,51.65248857092719,195.37199999999999,1.000085207957315,0.26480358772822316,0.45916172754716333,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f4-1,2,hallway-window,success,0.11345953969984346,0.18945580017592292,0.7352145293773383,0.02397197659549916,49.32196301738467,183.24,1.0007497393834204,0.26970479890605387,0.43161769468370836,0.14142135623730948,0.1414213562373095,1,ml_anomaly
small-dataset-maps-hallway-window-0-2-2f4-2,0,hallway-window,failure,0.013208265726311737,0.014827369113801423,0.033868195967732564,0.05563412081865565,0.4428398802833875,13.175999999999998,0.7102210130101789,0.03359506808946425,0.5081406973807367,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f4-2,1,hallway-window,failure,0.014496780142682311,0.015559711203679497,0.03363294462088254,0.05462250949536504,0.4196487973799431,13.029,0.7627988761921068,0.032229096484083036,0.5958351438583235,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f4-2,2,hallway-window,failure,0.015355782079622873,0.016488361713750583,0.028033236394491824,0.039117628799325975,0.40251975311777516,12.707999999999998,0.795877935662853,0.031686550769758695,0.4612471990536029,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f4-3,0,hallway-window,failure,0.026851857752405638,0.028284508136767035,0.0563361585663872,0.03745844655947871,0.42997859761051727,11.411999999999999,0.7291979587360492,0.03773137035978637,0.5497729679156552,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2f4-3,1,hallway-window,failure,0.02652725794273135,0.02790030394794162,0.04238622990324911,0.05008638330683735,0.4210149048869315,12.959999999999999,0.7734423908694228,0.032520427786223674,0.512769540703454,0.14142135623730948,0.1414213562373095,2,"goal_failure,stuck"
small-dataset-maps-hallway-window-0-2-2f4-3,2,hallway-window,failure,0.028658383834497626,0.029545892960021174,0.050061869643096314,0.03224301454807931,0.4305463102229662,12.996,0.741760114384456,0.03313045128961275,0.4545153300201805,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2s1-1,0,hallway-window,success,0.05887185784134794,0.06907788552933546,0.17170843899093202,0.023634371883544395,30.552047386411306,159.87599999999998,0.9870884116603742,0.19136444083017282,0.45526988085687214,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-1,1,hallway-window,success,0.05513612869296141,0.06917734285188618,0.22769654093284702,0.025185972822501596,30.20017710854463,149.832,0.9884955709317331,0.2018112527472646,0.4379953804616763,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-1,2,hallway-window,success,0.0646826509852716,0.0785084293246545,0.19278701743603718,0.02355746877682998,30.309057770204646,127.368,0.9936261096001049,0.23831631525690242,0.46513916053565796,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-10,0,hallway-window,success,0.05416288927254287,0.06142386462881057,0.14273822759493937,0.022804509264092325,20.767029172969636,81.61200000000001,0.9952749360253786,0.25472223494593177,0.5178339296590209,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-10,1,hallway-window,incomplete,0.05329619288368555,0.06175736907196595,0.11980295713672673,0.01597547805981419,21.21659847608924,114.228,0.9916484268751512,0.18602488933857922,0.5108532981879822,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-10,2,hallway-window,success,0.050106353329354494,0.05832481337140324,0.12611488791842498,0.021774563587942136,21.14784727540212,86.07600000000001,0.9908630790861022,0.246041269646327,0.5271070442072516,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-2,0,hallway-window,failure,0.04233053426133878,0.05092681384833457,0.12580046443158785,0.022865254170303436,26.219749930578377,222.804,0.9811634866619025,0.11781620017867123,0.39473114166474527,0.14142135623730948,0.1414213562373095,1,goal_failure
small-dataset-maps-hallway-window-0-2-2s1-2,1,hallway-window,success,0.0589239793448192,0.06628355150901744,0.14940592308134448,0.02574747076060698,29.110993426384447,177.876,0.9834331780580713,0.1638683368359178,0.426978453118801,0.14142135623730945,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-2,2,hallway-window,success,0.04027037211570489,0.04752358773447048,0.1496008466345947,0.02346026506084834,30.387413938923537,223.92,0.98629465863342,0.1358312276709721,0.38401525681932536,0.14142135623730945,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-3,0,hallway-window,success,0.06298124884897917,0.07028754744571998,0.1460971525352418,0.019004027745780035,22.093728839783132,85.428,0.9979729263308286,0.2588979482785243,0.4636828303180754,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-3,1,hallway-window,success,0.07178252211092105,0.07870195128920413,0.13370032604734608,0.017830044319465336,22.24146736861887,89.244,0.996635856405882,0.24947022151836637,0.45781436116749485,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-3,2,hallway-window,success,0.056355749449170524,0.06221056477370744,0.1362307597659678,0.01479552817708315,22.34437569439779,82.224,0.980235778331032,0.2720538077516029,0.5050853450748809,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-4,0,hallway-window,success,0.06648681272759754,0.07360580160132671,0.11937123146523333,0.02304303899995192,25.031033074343377,115.812,0.987718875715473,0.21642757234057844,0.4654660477060369,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-4,1,hallway-window,success,0.059384142182272164,0.06536904779555762,0.12192507770260332,0.028049856370546893,24.902547417892556,106.449,0.9854909201150546,0.2342021832304998,0.5103282705956019,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-4,2,hallway-window,success,0.059336594662294705,0.06457778690548142,0.1249349358313766,0.02454881683931011,25.297353126600697,156.207,0.972643877104053,0.16216806101953557,0.43106941509472174,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-5,0,hallway-window,success,0.04944911881312766,0.0603009218702486,0.14670443378168097,0.028733392763349068,14.721978602524455,68.76,0.984990072850635,0.2143819690076812,0.48053394247108205,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-5,1,hallway-window,success,0.048396840936449984,0.052537083901613206,0.09890964109124212,0.0178585236533489,15.330691810360658,105.372,0.9828922925414776,0.14570684161886063,0.4147798246675964,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-5,2,hallway-window,success,0.04693866759584457,0.05829370909343743,0.1396176128478283,0.02633610533366926,14.820614676175564,72.072,0.9837319783857724,0.20584812314138004,0.45278039273264914,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-6,0,hallway-window,success,0.06916280584859022,0.07497552365861156,0.12687081733990296,0.02837308796221169,15.731130835463652,72.432,0.9932225379038732,0.21740149702135741,0.38291963476579566,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-6,1,hallway-window,success,0.06981449530051066,0.07638649854427072,0.14932705673614294,0.021124099511278922,15.571119707943419,68.976,1.0031311965223744,0.22623579563981402,0.42737824050024076,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-6,2,hallway-window,success,0.0865187833336378,0.09349791063364143,0.186539929562985,0.016616284056977668,15.809072274458853,91.476,0.9970675062336233,0.17297273238572297,0.4440800269827058,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-7,0,hallway-window,success,0.05372722289823633,0.05770150676099976,0.12436125571283035,0.018504666815505583,13.01286336102204,98.28,0.9757152613677,0.132577148998234,0.3982057568516841,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-7,1,hallway-window,success,0.06718382625595631,0.07143461121762845,0.11117402863025073,0.015866661634531595,11.41021676367093,61.34400000000001,0.9892408391235024,0.18629172154747212,0.44919129630401017,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-7,2,hallway-window,success,0.050371509867621,0.0565641572968563,0.10818141223095283,0.023353818592746347,10.800414613715166,43.164,0.9907211647781184,0.2504957405570257,0.6127911539355613,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-8,0,hallway-window,success,0.028407375111965137,0.034376724711565686,0.09856360024336912,0.036064884245320186,10.676075469421985,79.164,0.9878421306487435,0.13500623610487744,0.3786878784070542,0.14142135623730948,0.1414213562373095,1,stuck
small-dataset-maps-hallway-window-0-2-2s1-8,1,hallway-window,success,0.0326566145239642,0.03923293807202717,0.09833944795714501,0.024551989585969804,10.490775643439413,65.016,0.9938087586546204,0.16161796832013042,0.398459838625783,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-8,2,hallway-window,success,0.04862978986453936,0.05539973611695327,0.10126638716055228,0.024629614115517322,10.599810575747824,48.996,0.9890739960719714,0.21659957742076452,0.5260532675068661,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-9,0,hallway-window,success,0.031741673863646035,0.037912654097471896,0.08797706195944019,0.01656126230154344,11.14706491731874,54.936,0.9887193659667094,0.2031294787344702,0.5362836032762424,0.14142135623730948,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-9,1,hallway-window,success,0.04617939000668883,0.05689012421782142,0.13558957809847558,0.021590744057824865,11.564599957515815,67.968,0.9868330496554936,0.17035540192885776,0.49463442811218356,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s1-9,2,hallway-window,success,0.040805000702024606,0.04807575507281693,0.1098539253666974,0.03008883036706373,11.192094797780074,51.333000000000006,0.9929720045168572,0.21828663041642618,0.5106673517617375,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s2-1,0,hallway-window,success,0.06195979524870655,0.0665350255236101,0.11997917141353494,0.021809412824369143,17.020807823732245,75.492,0.9962813248830319,0.2256670978840684,0.3956281835440784,0.14142135623730945,0.1414213562373095,0,none
small-dataset-maps-hallway-window-0-2-2s2-1,1,hallway-window,success,0.07748464394000482,0.08248089497406423,0.12574585829466603,0.019506215524447482,18.789254409891445,146.55,0.9875776695593552,0.12838343314180028,0.2809713761110234,0.14142135623730945,0.1414213562373095,1,stuck
